dt_txt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,main,description,clouds,wind_speed,wind_degree,date,day,time_of_record
2020-08-12 05:30:00+05:30,29.52,29.52,29.52,996,996,972,74,Rain,light rain,100,3.99,283,12-08-20,Wednesday,5:30:00
2020-08-12 08:30:00+05:30,31.5,31.5,31.5,998,998,974,64,Rain,light rain,75,3.44,290,12-08-20,Wednesday,8:30:00
2020-08-12 11:30:00+05:30,35.91,35.91,35.91,997,997,974,48,Clouds,scattered clouds,49,3.26,302,12-08-20,Wednesday,11:30:00
2020-08-12 14:30:00+05:30,38.4,38.4,38.4,995,995,971,41,Clouds,scattered clouds,44,3.25,307,12-08-20,Wednesday,14:30:00
2020-08-12 17:30:00+05:30,37.53,37.53,37.53,993,993,970,43,Clouds,broken clouds,69,2.35,293,12-08-20,Wednesday,17:30:00
2020-08-12 20:30:00+05:30,36.24,36.24,36.24,995,995,971,46,Clouds,overcast clouds,100,2.27,245,12-08-20,Wednesday,20:30:00
2020-08-12 23:30:00+05:30,33.61,33.61,33.61,996,996,972,56,Rain,light rain,90,4.03,268,12-08-20,Wednesday,23:30:00
2020-08-13 02:30:00+05:30,31.48,31.48,31.48,995,995,971,65,Rain,light rain,100,3.71,267,13-08-20,Thursday,2:30:00
2020-08-13 05:30:00+05:30,29.91,29.91,29.91,994,994,970,73,Rain,moderate rain,100,3.25,309,13-08-20,Thursday,5:30:00
2020-08-13 08:30:00+05:30,29.44,29.44,29.44,997,997,972,77,Rain,moderate rain,100,2.59,180,13-08-20,Thursday,8:30:00
2020-08-13 11:30:00+05:30,30.27,30.27,30.27,997,997,973,72,Rain,moderate rain,100,3.22,216,13-08-20,Thursday,11:30:00
2020-08-13 14:30:00+05:30,30.11,30.11,30.11,996,996,972,71,Rain,light rain,100,2.92,162,13-08-20,Thursday,14:30:00
2020-08-13 17:30:00+05:30,30.68,30.68,30.68,994,994,970,64,Rain,light rain,100,3.21,161,13-08-20,Thursday,17:30:00
2020-08-13 20:30:00+05:30,28.94,28.94,28.94,996,996,972,74,Clouds,overcast clouds,100,3.53,139,13-08-20,Thursday,20:30:00
2020-08-13 23:30:00+05:30,28.42,28.42,28.42,997,997,973,75,Rain,light rain,96,2.86,137,13-08-20,Thursday,23:30:00
2020-08-14 02:30:00+05:30,28.28,28.28,28.28,996,996,971,74,Rain,light rain,99,1.6,118,14-08-20,Friday,2:30:00
2020-08-14 05:30:00+05:30,27.83,27.83,27.83,995,995,971,78,Rain,light rain,99,2.15,80,14-08-20,Friday,5:30:00
2020-08-14 08:30:00+05:30,29.27,29.27,29.27,997,997,972,74,Clouds,broken clouds,78,3.38,91,14-08-20,Friday,8:30:00
2020-08-14 11:30:00+05:30,31.54,31.54,31.54,996,996,972,66,Rain,moderate rain,86,5.08,94,14-08-20,Friday,11:30:00
2020-08-14 14:30:00+05:30,30.89,30.89,30.89,995,995,970,67,Rain,moderate rain,97,6.05,96,14-08-20,Friday,14:30:00
2020-08-14 17:30:00+05:30,30.09,30.09,30.09,993,993,969,69,Clouds,overcast clouds,91,5.83,100,14-08-20,Friday,17:30:00
2020-08-14 20:30:00+05:30,28.44,28.44,28.44,995,995,970,76,Clouds,broken clouds,60,5.24,106,14-08-20,Friday,20:30:00
2020-08-14 23:30:00+05:30,27.68,27.68,27.68,996,996,971,81,Clouds,scattered clouds,47,4.23,108,14-08-20,Friday,23:30:00
2020-08-15 02:30:00+05:30,27.12,27.12,27.12,994,994,970,83,Clouds,broken clouds,63,4.05,98,15-08-20,Saturday,2:30:00
2020-08-15 05:30:00+05:30,26.76,26.76,26.76,994,994,970,85,Clouds,broken clouds,53,3.99,94,15-08-20,Saturday,5:30:00
2020-08-15 08:30:00+05:30,29.24,29.24,29.24,995,995,971,72,Clouds,scattered clouds,33,4.29,107,15-08-20,Saturday,8:30:00
2020-08-15 11:30:00+05:30,33.51,33.51,33.51,995,995,971,56,Rain,light rain,19,4.61,123,15-08-20,Saturday,11:30:00
2020-08-15 14:30:00+05:30,35.61,35.61,35.61,993,993,969,50,Rain,light rain,17,4.13,129,15-08-20,Saturday,14:30:00
2020-08-15 17:30:00+05:30,34.33,34.33,34.33,992,992,968,55,Rain,light rain,41,3.13,116,15-08-20,Saturday,17:30:00
2020-08-15 20:30:00+05:30,32.35,32.35,32.35,993,993,969,62,Rain,light rain,27,2.74,122,15-08-20,Saturday,20:30:00
2020-08-15 23:30:00+05:30,30.76,30.76,30.76,995,995,970,70,Rain,light rain,46,1.8,137,15-08-20,Saturday,23:30:00
2020-08-16 02:30:00+05:30,30.02,30.02,30.02,993,993,969,70,Rain,moderate rain,100,2.31,159,16-08-20,Sunday,2:30:00
2020-08-16 05:30:00+05:30,29.37,29.37,29.37,994,994,970,71,Clouds,overcast clouds,100,1.74,140,16-08-20,Sunday,5:30:00
2020-08-16 08:30:00+05:30,31.17,31.17,31.17,995,995,971,65,Clouds,broken clouds,64,2.19,111,16-08-20,Sunday,8:30:00
2020-08-16 11:30:00+05:30,35.16,35.16,35.16,995,995,972,51,Clouds,broken clouds,63,3.63,117,16-08-20,Sunday,11:30:00
2020-08-16 14:30:00+05:30,36.98,36.98,36.98,994,994,970,47,Clouds,scattered clouds,30,3.88,109,16-08-20,Sunday,14:30:00
2020-08-12 17:30:00+05:30,36.02,36.02,37.09,996,994,970,51,Clouds,overcast clouds,85,2.28,333,12-08-20,Wednesday,17:30:00
2020-08-12 20:30:00+05:30,35.32,35.32,35.41,995,995,971,51,Clouds,broken clouds,63,0.41,106,12-08-20,Wednesday,20:30:00
2020-08-12 23:30:00+05:30,33.02,32.88,33.02,996,996,972,61,Rain,light rain,38,3.68,131,12-08-20,Wednesday,23:30:00
2020-08-13 02:30:00+05:30,31.61,31.58,31.61,995,995,971,66,Rain,light rain,46,2.79,122,13-08-20,Thursday,2:30:00
2020-08-13 05:30:00+05:30,30.4,30.4,30.4,995,995,971,70,Rain,moderate rain,69,2.54,60,13-08-20,Thursday,5:30:00
2020-08-13 08:30:00+05:30,28.7,28.7,28.7,996,996,972,76,Rain,heavy intensity rain,100,2.45,129,13-08-20,Thursday,8:30:00
2020-08-13 11:30:00+05:30,34.11,34.11,34.11,996,996,972,54,Rain,light rain,100,1.51,250,13-08-20,Thursday,11:30:00
2020-08-13 14:30:00+05:30,36.59,36.59,36.59,994,994,970,45,Rain,light rain,100,0.66,0,13-08-20,Thursday,14:30:00
2020-08-13 17:30:00+05:30,33,33,33,992,992,968,61,Rain,light rain,100,1.78,188,13-08-20,Thursday,17:30:00
2020-08-13 20:30:00+05:30,32.33,32.33,32.33,994,994,970,63,Rain,light rain,94,1.39,117,13-08-20,Thursday,20:30:00
2020-08-13 23:30:00+05:30,29.78,29.78,29.78,995,995,971,73,Rain,moderate rain,89,3.5,118,13-08-20,Thursday,23:30:00
2020-08-14 02:30:00+05:30,29.46,29.46,29.46,994,994,970,73,Rain,moderate rain,100,1.12,98,14-08-20,Friday,2:30:00
2020-08-14 05:30:00+05:30,28.36,28.36,28.36,994,994,969,80,Rain,light rain,98,3.44,90,14-08-20,Friday,5:30:00
2020-08-14 08:30:00+05:30,29.47,29.47,29.47,995,995,971,77,Rain,light rain,93,3.66,78,14-08-20,Friday,8:30:00
2020-08-14 11:30:00+05:30,32.55,32.55,32.55,995,995,971,63,Rain,moderate rain,96,5.23,78,14-08-20,Friday,11:30:00
2020-08-14 14:30:00+05:30,32.62,32.62,32.62,994,994,970,63,Rain,moderate rain,93,6.49,105,14-08-20,Friday,14:30:00
2020-08-14 17:30:00+05:30,31.56,31.56,31.56,993,993,969,66,Rain,light rain,96,5.8,100,14-08-20,Friday,17:30:00
2020-08-14 20:30:00+05:30,28.89,28.89,28.89,995,995,970,75,Clouds,overcast clouds,99,5.59,123,14-08-20,Friday,20:30:00
2020-08-14 23:30:00+05:30,28.09,28.09,28.09,995,995,971,78,Clouds,broken clouds,84,4.15,114,14-08-20,Friday,23:30:00
2020-08-15 02:30:00+05:30,27.48,27.48,27.48,994,994,970,83,Clouds,overcast clouds,99,3.31,90,15-08-20,Saturday,2:30:00
2020-08-15 05:30:00+05:30,26.92,26.92,26.92,994,994,969,85,Clouds,overcast clouds,100,2.58,74,15-08-20,Saturday,5:30:00
2020-08-15 08:30:00+05:30,29.2,29.2,29.2,995,995,971,74,Clouds,broken clouds,84,2.94,96,15-08-20,Saturday,8:30:00
2020-08-15 11:30:00+05:30,31.89,31.89,31.89,995,995,971,63,Clouds,overcast clouds,89,2.66,89,15-08-20,Saturday,11:30:00
2020-08-15 14:30:00+05:30,35.01,35.01,35.01,992,992,969,52,Rain,light rain,99,2.34,92,15-08-20,Saturday,14:30:00
2020-08-15 17:30:00+05:30,33.72,33.72,33.72,991,991,967,59,Rain,moderate rain,93,2.48,83,15-08-20,Saturday,17:30:00
2020-08-15 20:30:00+05:30,31.83,31.83,31.83,993,993,969,65,Rain,moderate rain,100,2.3,103,15-08-20,Saturday,20:30:00
2020-08-15 23:30:00+05:30,30.99,30.99,30.99,994,994,970,67,Rain,light rain,93,2.96,121,15-08-20,Saturday,23:30:00
2020-08-16 02:30:00+05:30,29.77,29.77,29.77,993,993,969,73,Clouds,broken clouds,70,2.78,111,16-08-20,Sunday,2:30:00
2020-08-16 05:30:00+05:30,29.04,29.04,29.04,994,994,970,77,Clouds,overcast clouds,85,3.24,111,16-08-20,Sunday,5:30:00
2020-08-16 08:30:00+05:30,30.22,30.22,30.22,996,996,971,73,Rain,light rain,99,4.44,122,16-08-20,Sunday,8:30:00
2020-08-16 11:30:00+05:30,33.67,33.67,33.67,995,995,972,57,Rain,light rain,81,4.88,142,16-08-20,Sunday,11:30:00
2020-08-16 14:30:00+05:30,36.33,36.33,36.33,994,994,970,47,Clear,clear sky,9,3.88,151,16-08-20,Sunday,14:30:00
2020-08-16 17:30:00+05:30,35.83,35.83,35.83,993,993,969,49,Clouds,scattered clouds,33,2.86,140,16-08-20,Sunday,17:30:00
2020-08-16 20:30:00+05:30,33.17,33.17,33.17,994,994,970,58,Clouds,overcast clouds,94,3.54,145,16-08-20,Sunday,20:30:00
2020-08-16 23:30:00+05:30,32.07,32.07,32.07,995,995,971,63,Clouds,overcast clouds,97,2.59,151,16-08-20,Sunday,23:30:00
2020-08-17 02:30:00+05:30,31.59,31.59,31.59,994,994,970,65,Rain,light rain,100,0.65,128,17-08-20,Monday,2:30:00
2020-08-17 05:30:00+05:30,30.23,30.23,30.23,994,994,970,72,Rain,moderate rain,99,0.65,94,17-08-20,Monday,5:30:00
2020-08-17 08:30:00+05:30,31.73,31.73,31.73,996,996,971,66,Rain,moderate rain,43,0.83,246,17-08-20,Monday,8:30:00
2020-08-17 11:30:00+05:30,35.45,35.45,35.45,995,995,971,50,Rain,light rain,71,1.52,2,17-08-20,Monday,11:30:00
2020-08-17 14:30:00+05:30,36.65,36.65,36.65,993,993,969,47,Clouds,overcast clouds,97,1.67,334,17-08-20,Monday,14:30:00
2020-08-13 17:30:00+05:30,29.79,29.79,31.1,996,994,970,79,Rain,light rain,87,5.11,90,13-08-20,Thursday,17:30:00
2020-08-13 20:30:00+05:30,28.74,28.74,28.79,996,995,971,80,Clouds,overcast clouds,95,5.02,100,13-08-20,Thursday,20:30:00
2020-08-13 23:30:00+05:30,28.46,28.45,28.46,996,996,972,79,Clouds,overcast clouds,92,3.38,99,13-08-20,Thursday,23:30:00
2020-08-14 02:30:00+05:30,27.73,27.72,27.73,995,995,971,81,Clouds,broken clouds,79,2.92,83,14-08-20,Friday,2:30:00
2020-08-14 05:30:00+05:30,27.11,27.11,27.11,995,995,970,82,Clouds,broken clouds,80,3.6,78,14-08-20,Friday,5:30:00
2020-08-14 08:30:00+05:30,29.43,29.43,29.43,997,997,972,73,Clouds,broken clouds,73,4.11,92,14-08-20,Friday,8:30:00
2020-08-14 11:30:00+05:30,32.14,32.14,32.14,996,996,972,63,Rain,light rain,85,5.38,86,14-08-20,Friday,11:30:00
2020-08-14 14:30:00+05:30,33.87,33.87,33.87,994,994,970,57,Rain,light rain,98,5.11,83,14-08-20,Friday,14:30:00
2020-08-14 17:30:00+05:30,33.16,33.16,33.16,992,992,968,58,Rain,light rain,99,4.68,91,14-08-20,Friday,17:30:00
2020-08-14 20:30:00+05:30,31.41,31.41,31.41,993,993,969,65,Rain,light rain,94,3.35,108,14-08-20,Friday,20:30:00
2020-08-14 23:30:00+05:30,30.2,30.2,30.2,994,994,970,70,Clouds,broken clouds,82,3.15,92,14-08-20,Friday,23:30:00
2020-08-15 02:30:00+05:30,29.52,29.52,29.52,993,993,969,73,Clouds,few clouds,16,2.71,89,15-08-20,Saturday,2:30:00
2020-08-15 05:30:00+05:30,28.86,28.86,28.86,993,993,969,75,Clouds,few clouds,20,2.67,68,15-08-20,Saturday,5:30:00
2020-08-15 08:30:00+05:30,31.13,31.13,31.13,994,994,970,66,Rain,light rain,51,2.97,77,15-08-20,Saturday,8:30:00
2020-08-15 11:30:00+05:30,35.86,35.86,35.86,994,994,970,47,Rain,light rain,27,3.57,84,15-08-20,Saturday,11:30:00
2020-08-15 14:30:00+05:30,36.3,36.3,36.3,992,992,968,47,Rain,light rain,50,3.63,108,15-08-20,Saturday,14:30:00
2020-08-15 17:30:00+05:30,35.36,35.36,35.36,991,991,967,50,Clouds,broken clouds,74,2.19,83,15-08-20,Saturday,17:30:00
2020-08-15 20:30:00+05:30,33.46,33.46,33.46,993,993,969,57,Rain,light rain,96,2.88,96,15-08-20,Saturday,20:30:00
2020-08-15 23:30:00+05:30,31.74,31.74,31.74,995,995,971,66,Rain,light rain,98,3.14,121,15-08-20,Saturday,23:30:00
2020-08-16 02:30:00+05:30,30.4,30.4,30.4,994,994,970,71,Rain,light rain,96,3.48,104,16-08-20,Sunday,2:30:00
2020-08-16 05:30:00+05:30,29.01,29.01,29.01,994,994,970,76,Rain,moderate rain,96,4.7,105,16-08-20,Sunday,5:30:00
2020-08-16 08:30:00+05:30,30.53,30.53,30.53,996,996,972,70,Rain,moderate rain,100,4.7,122,16-08-20,Sunday,8:30:00
2020-08-16 11:30:00+05:30,34.86,34.86,34.86,996,996,972,51,Rain,light rain,100,2.86,141,16-08-20,Sunday,11:30:00
2020-08-16 14:30:00+05:30,36.36,36.36,36.36,993,993,970,46,Clouds,overcast clouds,95,2.34,156,16-08-20,Sunday,14:30:00
2020-08-16 17:30:00+05:30,35.58,35.58,35.58,992,992,969,49,Clouds,overcast clouds,98,0.14,319,16-08-20,Sunday,17:30:00
2020-08-16 20:30:00+05:30,33.76,33.76,33.76,994,994,970,56,Rain,light rain,97,1.22,100,16-08-20,Sunday,20:30:00
2020-08-16 23:30:00+05:30,31.81,31.81,31.81,995,995,971,65,Rain,moderate rain,81,2.04,151,16-08-20,Sunday,23:30:00
2020-08-17 02:30:00+05:30,30.93,30.93,30.93,994,994,970,69,Rain,moderate rain,99,0.39,134,17-08-20,Monday,2:30:00
2020-08-17 05:30:00+05:30,29.84,29.84,29.84,995,995,971,74,Rain,moderate rain,99,1.21,66,17-08-20,Monday,5:30:00
2020-08-17 08:30:00+05:30,31.57,31.57,31.57,996,996,972,65,Rain,moderate rain,100,0.64,210,17-08-20,Monday,8:30:00
2020-08-17 11:30:00+05:30,34.59,34.59,34.59,996,996,972,53,Rain,light rain,100,1.49,63,17-08-20,Monday,11:30:00
2020-08-17 14:30:00+05:30,35.35,35.35,35.35,993,993,970,51,Clouds,overcast clouds,100,2.49,91,17-08-20,Monday,14:30:00
2020-08-17 17:30:00+05:30,34.7,34.7,34.7,992,992,968,55,Clouds,overcast clouds,100,1.8,77,17-08-20,Monday,17:30:00
2020-08-17 20:30:00+05:30,32.75,32.75,32.75,993,993,969,62,Rain,light rain,99,3.08,117,17-08-20,Monday,20:30:00
2020-08-17 23:30:00+05:30,31.49,31.49,31.49,995,995,971,68,Rain,light rain,100,2.19,145,17-08-20,Monday,23:30:00
2020-08-18 02:30:00+05:30,30.86,30.86,30.86,994,994,970,69,Rain,moderate rain,100,2.95,115,18-08-20,Tuesday,2:30:00
2020-08-18 05:30:00+05:30,29.64,29.64,29.64,995,995,971,75,Rain,moderate rain,98,4.17,109,18-08-20,Tuesday,5:30:00
2020-08-18 08:30:00+05:30,30.37,30.37,30.37,997,997,972,73,Rain,light rain,100,4.6,99,18-08-20,Tuesday,8:30:00
2020-08-18 11:30:00+05:30,33.3,33.3,33.3,996,996,972,62,Rain,light rain,98,4.99,103,18-08-20,Tuesday,11:30:00
2020-08-18 14:30:00+05:30,35.72,35.72,35.72,994,994,970,53,Rain,light rain,68,4.59,114,18-08-20,Tuesday,14:30:00
2020-08-14 17:30:00+05:30,32.83,32.83,34.19,995,992,968,65,Rain,light rain,78,4.19,115,14-08-20,Friday,17:30:00
2020-08-14 20:30:00+05:30,32.73,32.73,33.06,993,992,969,61,Rain,light rain,75,3.15,132,14-08-20,Friday,20:30:00
2020-08-14 23:30:00+05:30,32.21,32.21,32.26,994,994,970,61,Rain,light rain,87,2.87,127,14-08-20,Friday,23:30:00
2020-08-15 02:30:00+05:30,30.96,30.96,30.96,993,993,969,68,Rain,light rain,100,3.01,108,15-08-20,Saturday,2:30:00
2020-08-15 05:30:00+05:30,30.4,30.4,30.4,993,993,969,69,Rain,light rain,100,3.16,96,15-08-20,Saturday,5:30:00
2020-08-15 08:30:00+05:30,31.35,31.35,31.35,994,994,970,66,Clouds,overcast clouds,92,3.23,94,15-08-20,Saturday,8:30:00
2020-08-15 11:30:00+05:30,35.83,35.83,35.83,994,994,970,50,Rain,light rain,72,4.27,102,15-08-20,Saturday,11:30:00
2020-08-15 14:30:00+05:30,37.3,37.3,37.3,992,992,969,45,Clouds,scattered clouds,30,4.11,115,15-08-20,Saturday,14:30:00
2020-08-15 17:30:00+05:30,36.39,36.39,36.39,991,991,968,50,Clouds,scattered clouds,30,3.61,103,15-08-20,Saturday,17:30:00
2020-08-15 20:30:00+05:30,34.59,34.59,34.59,993,993,969,54,Rain,light rain,33,3.29,106,15-08-20,Saturday,20:30:00
2020-08-15 23:30:00+05:30,32.33,32.33,32.33,995,995,971,64,Rain,light rain,66,3.53,104,15-08-20,Saturday,23:30:00
2020-08-16 02:30:00+05:30,30.7,30.7,30.7,994,994,970,71,Rain,moderate rain,100,4.65,114,16-08-20,Sunday,2:30:00
2020-08-16 05:30:00+05:30,28.33,28.33,28.33,995,995,970,82,Rain,heavy intensity rain,100,2.74,111,16-08-20,Sunday,5:30:00
2020-08-16 08:30:00+05:30,29.29,29.29,29.29,996,996,972,78,Rain,light rain,100,3.82,86,16-08-20,Sunday,8:30:00
2020-08-16 11:30:00+05:30,35.13,35.13,35.13,996,996,972,52,Rain,light rain,99,4.8,119,16-08-20,Sunday,11:30:00
2020-08-16 14:30:00+05:30,36.88,36.88,36.88,994,994,971,46,Rain,light rain,81,4.25,106,16-08-20,Sunday,14:30:00
2020-08-16 17:30:00+05:30,34.94,34.94,34.94,993,993,969,53,Clouds,overcast clouds,91,4.22,99,16-08-20,Sunday,17:30:00
2020-08-16 20:30:00+05:30,32.6,32.6,32.6,994,994,970,63,Clouds,overcast clouds,100,4.36,109,16-08-20,Sunday,20:30:00
2020-08-16 23:30:00+05:30,31.37,31.37,31.37,996,996,972,66,Rain,light rain,100,4.28,124,16-08-20,Sunday,23:30:00
2020-08-17 02:30:00+05:30,30.41,30.41,30.41,995,995,971,71,Clouds,broken clouds,65,3.78,112,17-08-20,Monday,2:30:00
2020-08-17 05:30:00+05:30,29.64,29.64,29.64,996,996,971,75,Rain,light rain,64,3.24,115,17-08-20,Monday,5:30:00
2020-08-17 08:30:00+05:30,31.94,31.94,31.94,997,997,973,63,Rain,light rain,65,3.94,135,17-08-20,Monday,8:30:00
2020-08-17 11:30:00+05:30,34.82,34.82,34.82,996,996,973,52,Rain,light rain,76,4.89,128,17-08-20,Monday,11:30:00
2020-08-17 14:30:00+05:30,37.2,37.2,37.2,994,994,971,45,Clouds,few clouds,19,3.76,127,17-08-20,Monday,14:30:00
2020-08-17 17:30:00+05:30,35.98,35.98,35.98,992,992,969,50,Clouds,scattered clouds,25,3.37,112,17-08-20,Monday,17:30:00
2020-08-17 20:30:00+05:30,33.91,33.91,33.91,994,994,970,56,Clouds,broken clouds,63,3.21,112,17-08-20,Monday,20:30:00
2020-08-17 23:30:00+05:30,32.74,32.74,32.74,995,995,971,59,Clouds,broken clouds,74,3.64,117,17-08-20,Monday,23:30:00
2020-08-18 02:30:00+05:30,31.44,31.44,31.44,995,995,971,67,Rain,light rain,98,3.23,117,18-08-20,Tuesday,2:30:00
2020-08-18 05:30:00+05:30,30.67,30.67,30.67,995,995,971,71,Rain,light rain,99,3.52,111,18-08-20,Tuesday,5:30:00
2020-08-18 08:30:00+05:30,31.85,31.85,31.85,997,997,973,66,Clouds,overcast clouds,99,4.05,120,18-08-20,Tuesday,8:30:00
2020-08-18 11:30:00+05:30,35.74,35.74,35.74,997,997,973,50,Clouds,overcast clouds,96,3.89,130,18-08-20,Tuesday,11:30:00
2020-08-18 14:30:00+05:30,36.25,36.25,36.25,994,994,971,49,Clouds,overcast clouds,97,3.06,122,18-08-20,Tuesday,14:30:00
2020-08-18 17:30:00+05:30,35.42,35.42,35.42,993,993,969,53,Clouds,overcast clouds,98,2.78,101,18-08-20,Tuesday,17:30:00
2020-08-18 20:30:00+05:30,33.23,33.23,33.23,994,994,971,60,Clouds,overcast clouds,100,3.39,92,18-08-20,Tuesday,20:30:00
2020-08-18 23:30:00+05:30,32.29,32.29,32.29,995,995,971,64,Clouds,overcast clouds,100,3.31,104,18-08-20,Tuesday,23:30:00
2020-08-19 02:30:00+05:30,31.2,31.2,31.2,994,994,970,67,Rain,moderate rain,100,2.68,121,19-08-20,Wednesday,2:30:00
2020-08-19 05:30:00+05:30,30.5,30.5,30.5,994,994,970,70,Rain,light rain,100,1.35,241,19-08-20,Wednesday,5:30:00
2020-08-19 08:30:00+05:30,32.15,32.15,32.15,995,995,971,62,Rain,light rain,96,1.54,49,19-08-20,Wednesday,8:30:00
2020-08-19 11:30:00+05:30,34.61,34.61,34.61,995,995,972,52,Rain,moderate rain,98,1.47,32,19-08-20,Wednesday,11:30:00
2020-08-19 14:30:00+05:30,33.97,33.97,33.97,994,994,970,56,Rain,light rain,100,3.97,19,19-08-20,Wednesday,14:30:00
2020-08-15 17:30:00+05:30,34.53,34.53,35.57,994,992,968,60,Clouds,scattered clouds,34,3.73,116,15-08-20,Saturday,17:30:00
2020-08-15 20:30:00+05:30,33.72,33.72,33.77,994,994,970,58,Rain,light rain,84,2.82,124,15-08-20,Saturday,20:30:00
2020-08-15 23:30:00+05:30,32.51,32.44,32.51,995,995,971,62,Rain,light rain,94,2.76,119,15-08-20,Saturday,23:30:00
2020-08-16 02:30:00+05:30,31.29,31.27,31.29,994,994,970,68,Rain,moderate rain,100,2.35,114,16-08-20,Sunday,2:30:00
2020-08-16 05:30:00+05:30,30.59,30.59,30.59,995,995,971,68,Rain,heavy intensity rain,100,3.97,123,16-08-20,Sunday,5:30:00
2020-08-16 08:30:00+05:30,30.02,30.02,30.02,996,996,972,72,Rain,light rain,100,3.79,115,16-08-20,Sunday,8:30:00
2020-08-16 11:30:00+05:30,34.56,34.56,34.56,996,996,973,53,Rain,light rain,100,3.13,131,16-08-20,Sunday,11:30:00
2020-08-16 14:30:00+05:30,37.39,37.39,37.39,994,994,971,43,Clouds,broken clouds,79,2.78,137,16-08-20,Sunday,14:30:00
2020-08-16 17:30:00+05:30,35.46,35.46,35.46,993,993,970,52,Clouds,overcast clouds,86,2.96,117,16-08-20,Sunday,17:30:00
2020-08-16 20:30:00+05:30,33.28,33.28,33.28,994,994,971,59,Clouds,overcast clouds,92,3.13,116,16-08-20,Sunday,20:30:00
2020-08-16 23:30:00+05:30,32.43,32.43,32.43,996,996,972,61,Rain,light rain,90,3.28,131,16-08-20,Sunday,23:30:00
2020-08-17 02:30:00+05:30,30.95,30.95,30.95,995,995,971,68,Rain,moderate rain,40,2.98,127,17-08-20,Monday,2:30:00
2020-08-17 05:30:00+05:30,30.5,30.5,30.5,995,995,971,68,Rain,moderate rain,59,3.63,125,17-08-20,Monday,5:30:00
2020-08-17 08:30:00+05:30,32.28,32.28,32.28,997,997,973,63,Clouds,broken clouds,54,4.24,135,17-08-20,Monday,8:30:00
2020-08-17 11:30:00+05:30,36.46,36.46,36.46,996,996,972,48,Rain,light rain,66,3.93,155,17-08-20,Monday,11:30:00
2020-08-17 14:30:00+05:30,37.26,37.26,37.26,994,994,970,45,Clouds,overcast clouds,91,3.21,133,17-08-20,Monday,14:30:00
2020-08-17 17:30:00+05:30,36.19,36.19,36.19,992,992,968,49,Clouds,overcast clouds,95,0.84,138,17-08-20,Monday,17:30:00
2020-08-17 20:30:00+05:30,34.4,34.4,34.4,993,993,969,55,Clouds,overcast clouds,99,2.17,107,17-08-20,Monday,20:30:00
2020-08-17 23:30:00+05:30,32.45,32.45,32.45,995,995,971,63,Rain,moderate rain,98,3.24,116,17-08-20,Monday,23:30:00
2020-08-18 02:30:00+05:30,31.82,31.82,31.82,995,995,971,65,Rain,light rain,99,2.13,154,18-08-20,Tuesday,2:30:00
2020-08-18 05:30:00+05:30,30.59,30.59,30.59,995,995,971,71,Rain,light rain,71,0.85,212,18-08-20,Tuesday,5:30:00
2020-08-18 08:30:00+05:30,31.45,31.45,31.45,997,997,973,67,Rain,moderate rain,95,4.24,289,18-08-20,Tuesday,8:30:00
2020-08-18 11:30:00+05:30,34.89,34.89,34.89,996,996,972,53,Rain,light rain,97,1.57,328,18-08-20,Tuesday,11:30:00
2020-08-18 14:30:00+05:30,37.57,37.57,37.57,994,994,970,44,Rain,light rain,99,0.13,276,18-08-20,Tuesday,14:30:00
2020-08-18 17:30:00+05:30,35.17,35.17,35.17,992,992,969,54,Rain,light rain,98,1.19,359,18-08-20,Tuesday,17:30:00
2020-08-18 20:30:00+05:30,33.76,33.76,33.76,994,994,970,57,Rain,light rain,94,1.58,137,18-08-20,Tuesday,20:30:00
2020-08-18 23:30:00+05:30,32.44,32.44,32.44,995,995,971,64,Rain,light rain,95,3.08,246,18-08-20,Tuesday,23:30:00
2020-08-19 02:30:00+05:30,30.27,30.27,30.27,994,994,970,74,Rain,light rain,100,2.32,295,19-08-20,Wednesday,2:30:00
2020-08-19 05:30:00+05:30,29.31,29.31,29.31,994,994,970,78,Rain,moderate rain,100,2.28,319,19-08-20,Wednesday,5:30:00
2020-08-19 08:30:00+05:30,28.39,28.39,28.39,996,996,971,84,Rain,heavy intensity rain,100,2.18,192,19-08-20,Wednesday,8:30:00
2020-08-19 11:30:00+05:30,28.92,28.92,28.92,996,996,972,78,Rain,moderate rain,100,0.91,316,19-08-20,Wednesday,11:30:00
2020-08-19 14:30:00+05:30,31.33,31.33,31.33,995,995,971,61,Rain,light rain,100,1.4,281,19-08-20,Wednesday,14:30:00
2020-08-19 17:30:00+05:30,32.31,32.31,32.31,994,994,970,57,Rain,light rain,100,2.88,100,19-08-20,Wednesday,17:30:00
2020-08-19 20:30:00+05:30,29.49,29.49,29.49,995,995,971,73,Clouds,overcast clouds,100,4.2,113,19-08-20,Wednesday,20:30:00
2020-08-19 23:30:00+05:30,28.91,28.91,28.91,997,997,972,76,Rain,light rain,95,3.19,112,19-08-20,Wednesday,23:30:00
2020-08-20 02:30:00+05:30,28.42,28.42,28.42,995,995,971,77,Rain,light rain,100,3.16,96,20-08-20,Thursday,2:30:00
2020-08-20 05:30:00+05:30,27.59,27.59,27.59,996,996,971,81,Clouds,overcast clouds,100,3.66,90,20-08-20,Thursday,5:30:00
2020-08-20 08:30:00+05:30,29.26,29.26,29.26,998,998,974,73,Rain,light rain,100,4.82,112,20-08-20,Thursday,8:30:00
